,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
199,N/A,N/A,flr,N/A,N/A,N/A,N/A,N/A,31.65,18.01,0.39,2.71,2.37,5.65,9.20,1.5,136.72,8510000000.0,7430000000.0,N/A,N/A,0.35,5.28,0.35,1400000000.0,1.5,715460000.0,3.20,28.60,13.30,2100000000.0,14.20,1020000000.0,1.73,20.93,57.59,1.5,0.56,89.10,5290000.0,3.00,4.10,5550000.0,N/A
200,N/A,N/A,fls,N/A,N/A,N/A,N/A,N/A,59.48,15.05,1.57,3.94,10.64,15.98,9.74,1.5,35.63,7620000000.0,8330000000.0,13.97,2.11,1.71,9.36,1.71,1710000000.0,1.5,518840000.00000006,3.76,12.70,0.60,450350000.0,3.34,1150000000.0,1.90,14.38,56.58,1.5,0.31,93.00,5340000.0,3.00,3.90,3640000.0,N/A
201,N/A,N/A,flws,N/A,N/A,N/A,N/A,N/A,61.71,17.92,0.74,3.40,4.23,7.74,11.32,1.5,16.02,748010000.0,786430000.0,N/A,N/A,0.77,7.60,0.77,315670000.0,1.5,43200000.0,0.65,153.90,100.60,101220000.0,1.56,139630000.0,1.25,3.46,11.56,1.5,26.41,63.00,2360000.0,2.70,13.80,1300000.0,N/A
202,N/A,N/A,fosl,N/A,N/A,N/A,N/A,N/A,64.32,11.74,1.18,4.28,10.73,16.44,16.25,1.5,66.37,4200000000.0,4560000000.0,N/A,1.43,1.30,6.77,1.30,2000000000.0,1.5,376710000.0,7.10,3.80,0.20,276260000.0,5.48,632820000.0,3.33,19.26,83.37,1.5,18.09,85.00,7700000.0,3.80,16.40,5830000.0,N/A
203,N/A,N/A,fslr,N/A,N/A,N/A,N/A,N/A,4.56,15.65,1.80,1.21,11.70,12.51,3.90,1.5,33.90,6140000000.0,4370000000.0,N/A,28.80,1.29,6.54,1.29,827100000.0,1.5,396920000.0,3.91,194.10,31.20,1990000000.0,19.85,229120000.0,3.19,50.13,61.19,1.5,26.82,62.70,8880000.0,2.10,12.10,9280000.0,N/A
204,N/A,N/A,fti,N/A,N/A,N/A,N/A,N/A,52.83,12.59,1.08,3.48,8.81,13.50,9.73,1.5,33.61,8600000000.0,9270000000.0,15.61,1.21,1.17,7.10,1.17,1940000000.0,1.5,699900000.0,2.95,5.20,5.30,638800000.0,2.76,1310000000.0,1.59,10.61,37.15,1.5,0.37,94.10,12640000.0,3.40,N/A,12530000.0,N/A
205,N/A,N/A,ftr,N/A,N/A,N/A,N/A,N/A,268.10,56.31,1.53,2.00,2.78,20.15,3.38,1.5,4.80,7340000000.0,16460000000.0,34.86,1.26,3.45,7.84,3.45,4770000000.0,1.5,129850000.0,0.13,79.40,12.70,682130000.0,0.68,9810000000.0,0.98,3.65,7.32,1.5,0.78,63.50,122090000.0,10.50,12.30,125940000.0,N/A
206,N/A,N/A,gas,N/A,N/A,N/A,N/A,N/A,130.02,12.42,1.11,1.58,8.95,20.30,4.64,1.5,45.33,6000000000.0,10940000000.0,N/A,N/A,2.03,7.43,2.03,1680000000.0,1.5,562000000.0,4.04,92.20,18.60,39000000.0,0.33,4980000000.0,0.90,31.63,50.18,1.5,0.54,63.90,1510000.0,1.80,1.30,1570000.0,N/A
207,N/A,N/A,gci,N/A,N/A,N/A,N/A,N/A,128.10,8.16,1.39,2.56,17.68,19.21,7.06,1.5,26.55,8480000000.0,12860000000.0,12.30,14.46,2.14,9.06,2.14,2960000000.0,1.5,1060000000.0,4.58,645.00,24.30,118480000.0,0.52,4500000000.0,1.31,14.36,37.39,1.5,0.26,94.20,8920000.0,5.90,4.00,9010000.0,N/A
208,N/A,N/A,gd,N/A,N/A,N/A,N/A,N/A,33.06,18.02,1.43,3.74,8.21,12.61,6.86,1.5,92.04,44190000000.0,43210000000.0,14.68,1.67,1.40,9.86,1.40,5870000000.0,1.5,2670000000.0,7.42,N/A,N/A,4890000000.0,14.79,3910000000.0,1.27,35.80,133.73,1.5,5.32,94.10,3000000.0,2.40,1.10,2210000.0,N/A
209,N/A,N/A,ge,N/A,N/A,N/A,N/A,N/A,266.73,16.64,1.68,1.95,10.26,13.75,1.96,1.5,14.78,251020000000.0,600080000000.0,13.70,1.95,4.04,19.06,4.04,64730000000.00001,1.5,15340000000.0,1.50,60.70,4.60,15920000000.0,1.58,364980000000.0,2.56,12.74,24.94,1.5,0.03,54.20,84560000.0,2.30,0.80,82920000.0,N/A
210,N/A,N/A,ges,N/A,N/A,N/A,N/A,N/A,0.73,16.40,0.64,1.44,3.91,6.23,5.60,1.5,28.58,1540000000.0,1080000000.0,18.02,9.73,0.45,4.57,0.45,867880000.0,1.5,93910000.0,1.11,22.60,9.30,483480000.0,5.66,7980000.0,3.68,12.68,18.20,1.5,29.73,76.50,9510000.0,7.00,19.20,8109999.999999999,N/A
211,N/A,N/A,gild,N/A,N/A,N/A,N/A,N/A,78.34,13.39,5.85,9.49,48.62,62.82,34.15,1.5,16.35,146600000000.0,148880000000.0,9.58,0.78,5.98,8.92,5.98,21100000000.0,1.5,12100000000.0,7.35,340.50,134.40,10130000000.0,6.80,12400000000.0,3.08,10.30,98.43,1.5,0.59,94.30,55990000.0,6.30,3.80,56210000.0,N/A
212,N/A,N/A,gis,N/A,N/A,N/A,N/A,N/A,154.74,24.37,1.91,6.19,8.17,14.76,7.02,1.5,29.02,33710000000.0,43220000000.0,18.98,3.38,2.45,13.71,2.45,6370000000.0,1.5,1440000000.0,2.32,16.40,0.60,784200000.0,1.32,10290000000.0,0.67,9.13,56.55,1.5,0.25,71.10,13240000.0,5.40,2.20,12710000.0,N/A
213,N/A,N/A,glw,N/A,N/A,N/A,N/A,N/A,15.42,12.89,2.91,1.47,25.45,18.91,3.92,1.5,7.44,28380000000.0,25650000000.0,N/A,1.29,2.64,8.44,2.64,4050000000.0,1.5,2380000000.0,1.73,134.70,22.90,6070000000.0,4.77,3340000000.0,4.41,15.13,22.32,1.5,0.45,77.70,18630000.0,2.60,1.50,14150000.0,N/A
214,N/A,N/A,gm,N/A,N/A,N/A,N/A,N/A,130.03,22.11,0.38,1.66,2.53,2.01,1.14,1.5,97.15,58780000000.0,80440000000.0,7.27,0.44,0.52,8.86,0.52,13810000000.0,1.5,2800000000.0,1.65,91.10,2.10,25180000000.0,15.63,46840000000.0,1.27,22.16,36.50,1.5,0.03,71.20,50930000.0,4.10,3.20,46230000.0,N/A
215,N/A,N/A,gmcr,N/A,N/A,N/A,N/A,N/A,7.98,31.29,3.87,5.27,12.59,20.06,13.96,1.5,29.36,18450000000.0,18120000000.0,24.18,1.86,3.85,15.05,3.85,1820000000.0,1.5,592870000.0,3.65,2.60,N/A,606360000.0,3.75,277300000.0,2.77,21.36,114.13,1.5,25.77,69.10,6310000.0,4.60,5.60,5520000.0,N/A
216,N/A,N/A,gme,N/A,N/A,N/A,N/A,N/A,17.20,11.01,0.43,2.06,4.23,6.83,9.52,1.5,82.85,4150000000.0000005,3860000000.0,8.72,0.70,0.42,4.88,0.42,2660000000.0,1.5,393100000.0,3.47,10.70,5.60,610100000.0,5.66,355700000.0,1.26,18.38,38.20,1.5,2.15,126.00,47260000.0,34.20,47.80,47050000.0,N/A
217,N/A,N/A,gnw,N/A,N/A,N/A,N/A,N/A,47.25,N/A,0.38,0.24,13.01,0.54,0.03,1.5,19.27,3860000000.0,5240000000.0,6.52,1.52,0.55,52.96,0.55,1360000000.0,1.5,1240000000.0,2.51,N/A,0.50,6550000000.0,13.18,7940000000.0,1.79,30.03,7.76,1.5,0.14,85.30,15150000.0,2.10,N/A,13940000.0,N/A
218,N/A,N/A,goog,N/A,N/A,N/A,N/A,N/A,7.67,25.51,5.60,3.53,21.89,25.57,8.71,1.5,97.64,364490000000.0,309880000000.0,N/A,N/A,4.70,14.43,4.70,N/A,1.5,13930000000.0,20.99,N/A,N/A,62630000000.0,92.02,8020000000.0,4.80,153.64,535.53,1.5,0.19,31.90,2600000.0,1.60,N/A,2400000.0,N/A
219,N/A,N/A,gpc,N/A,N/A,N/A,N/A,N/A,24.32,20.11,0.91,4.26,4.64,7.33,8.82,1.5,100.08,14160000000.0,14830000000.0,17.76,3.57,0.97,11.65,0.97,4590000000.0,1.5,711290000.0,4.61,10.00,8.70,137730000.0,0.90,805510000.0,1.56,21.56,92.73,1.5,2.73,71.90,2620000.0,3.70,1.80,2440000.0,N/A
220,N/A,N/A,gps,N/A,N/A,N/A,N/A,N/A,45.36,14.82,1.09,6.00,7.68,12.60,16.66,1.5,37.78,17900000000.0,N/A,N/A,1.47,N/A,N/A,N/A,6290000000.0,1.5,1260000000.0,2.87,3.90,2.90,1520000000.0,3.62,1350000000.0,1.93,7.09,42.52,1.5,40.80,56.10,14200000.0,3.10,5.80,12860000.0,N/A
221,N/A,N/A,grmn,N/A,N/A,N/A,N/A,N/A,N/A,24.73,3.15,2.65,12.69,24.06,9.02,1.5,14.87,8920000000.0,7550000000.0,14.26,2.27,2.63,9.84,2.63,1600000000.0,1.5,364210000.0,1.88,28.50,5.70,1360000000.0,7.11,0.00,2.43,17.74,46.49,1.5,37.73,46.70,15850000.0,6.70,13.70,15130000.0,N/A
222,N/A,N/A,grpn,N/A,N/A,N/A,N/A,N/A,5.00,N/A,1.49,6.20,2.29,0.43,0.40,1.5,4.73,4770000000.0,3730000000.0,30.70,1.71,1.17,41.84,1.17,1550000000.0,1.5,73090000.0,0.11,N/A,20.40,1070000000.0000001,1.59,38260000.0,1.06,1.13,7.06,1.5,24.47,73.00,68990000.0,5.70,12.90,73300000.0,N/A
223,N/A,N/A,gs,N/A,N/A,N/A,N/A,N/A,471.83,11.22,2.51,1.18,24.55,39.02,0.96,1.5,75.24,86490000000.0,228070000000.0,10.33,1.46,6.61,N/A,6.61,34530000000.0,1.5,8050000000.000001,17.07,7.10,12.50,710220000000.0,572.86,392560000000.0,1.59,162.99,191.55,1.5,7.05,69.40,5620000.0,2.40,1.30,5690000.0,N/A
224,N/A,N/A,gt,N/A,N/A,N/A,N/A,N/A,144.43,3.05,0.40,2.00,13.52,8.38,5.33,1.5,67.68,7230000000.0,11460000000.0,N/A,N/A,0.63,5.09,0.63,4230000000.0000005,1.5,2440000000.0,8.79,806.00,9.10,2160000000.0,8.02,6390000000.0,1.63,13.40,26.82,1.5,0.25,84.00,5770000.0,1.70,2.20,5600000.0,N/A
225,N/A,N/A,gtn,N/A,N/A,N/A,N/A,N/A,571.90,17.20,1.59,3.73,9.46,32.37,6.41,1.5,8.78,816550000.0,2020000000.0,9.04,4.61,3.98,9.96,3.98,222140000.0,1.5,48060000.0,0.82,500.90,86.20,30770000.0,0.53,1240000000.0,2.10,3.73,14.10,1.5,14.52,82.50,2290000.0,5.10,5.40,2460000.0,N/A
226,N/A,N/A,gww,N/A,N/A,N/A,N/A,N/A,14.82,20.13,1.57,4.87,8.05,14.27,16.85,1.5,145.83,15540000000.0,15800000000.0,16.09,1.61,1.59,9.91,1.59,4310000000.0,1.5,792210000.0,11.45,5.00,5.60,226640000.0,3.36,486840000.0,2.35,47.60,230.42,1.5,13.42,73.60,7460000.0,11.10,12.20,7040000.0,N/A
227,N/A,N/A,hal,N/A,N/A,N/A,N/A,N/A,48.10,10.71,1.13,2.28,10.65,14.91,9.97,1.5,38.76,37350000000.0,42840000000.0,22.66,2.92,1.30,6.10,1.30,5210000000.0,1.5,3440000000.0,4.11,13.60,14.80,2350000000.0,2.76,7840000000.0,2.56,19.18,43.96,1.5,0.23,81.30,35510000.0,2.60,4.20,33310000.000000004,N/A
228,N/A,N/A,har,N/A,N/A,N/A,N/A,N/A,21.28,29.59,1.55,4.65,5.39,8.83,8.44,1.5,84.71,9160000000.0,9070000000.0,19.08,1.21,1.55,13.85,1.55,1460000000.0,1.5,315820000.0,4.51,62.30,19.20,512860000.0,7.47,415080000.0,1.62,28.42,133.54,1.5,7.33,90.90,1400000.0,1.90,2.10,1560000.0,N/A
229,N/A,N/A,has,N/A,N/A,N/A,N/A,N/A,120.15,19.83,1.85,5.42,9.72,15.00,8.98,1.5,33.31,7890000000.0,8780000000.0,16.06,1.80,2.05,10.98,2.05,2580000000.0,1.5,415930000.0,3.20,30.90,1.30,919930000.0,7.40,1810000000.0,2.53,11.77,63.45,1.5,11.04,86.80,14970000.0,14.50,N/A,14910000.0,N/A
230,N/A,N/A,hban,N/A,N/A,N/A,N/A,N/A,N/A,15.33,3.25,1.50,23.06,36.98,1.01,1.5,3.35,8940000000.0,14280000000.0,12.40,1.60,5.21,N/A,5.21,N/A,1.5,600540000.0,0.72,3.40,8.30,1680000000.0,2.07,7020000000.0,N/A,7.32,11.04,1.5,0.88,72.00,34350000.0,4.10,4.30,30480000.0,N/A
231,N/A,N/A,hcbk,N/A,N/A,N/A,N/A,N/A,N/A,33.20,9.35,1.09,28.41,56.26,0.42,1.5,1.11,5240000000.0,11150000000.0,N/A,N/A,20.05,N/A,20.05,N/A,1.5,157570000.0,0.32,14.60,9.80,6270000000.0,12.55,12180000000.0,N/A,9.57,10.49,1.5,9.70,68.00,4019999.9999999995,1.30,0.80,3850000.0,N/A
232,N/A,N/A,hcn,N/A,N/A,N/A,N/A,N/A,79.86,53.57,7.70,2.09,15.49,26.18,2.25,1.5,10.79,25680000000.0,36360000000.0,N/A,N/A,11.00,21.17,11.00,1900000000.0,1.5,439610000.0,1.45,632.10,9.80,473730000.0,1.44,10830000000.0,1.44,37.01,77.83,1.5,0.29,84.00,13980000.0,4.20,4.70,12880000.0,N/A
233,N/A,N/A,hcp,N/A,N/A,N/A,N/A,N/A,88.82,21.94,8.86,1.87,40.69,58.35,3.99,1.5,4.94,20270000000.0,30140000000.0,13.62,4.80,13.30,16.92,13.30,2190000000.0,1.5,890050000.0,2.01,32.90,13.80,183810000.0,0.40,9770000000.0,16.44,23.35,43.99,1.5,0.38,91.40,9810000.0,2.60,2.50,9500000.0,N/A
234,N/A,N/A,hd,N/A,N/A,N/A,N/A,N/A,184.48,24.32,1.78,15.85,7.63,12.55,16.22,1.5,62.16,149590000000.0,165220000000.0,19.12,1.51,1.99,13.52,1.99,28950000000.0,1.5,6340000000.0,4.71,36.10,8.30,1720000000.0,1.32,17200000000.0,1.36,7.14,114.54,1.5,0.14,73.60,16300000.0,2.90,1.30,8900000.0,N/A
235,N/A,N/A,hes,N/A,N/A,N/A,N/A,N/A,26.82,9.19,1.84,0.88,21.74,18.85,3.09,1.5,35.10,19580000000.0,23120000000.0,288.33,1.31,2.17,4.12,2.17,6980000000.0,1.5,1640000000.0,7.53,N/A,13.60,2440000000.0,8.64,5990000000.0,1.38,78.48,69.20,1.5,11.71,77.70,6370000.0,2.30,2.30,5540000.0,N/A
236,N/A,N/A,hig,N/A,N/A,N/A,N/A,N/A,32.63,24.31,0.95,0.95,4.31,10.99,0.49,1.5,41.94,17730000000.0,18420000000.0,10.13,1.59,0.99,7.97,0.99,7810000000.0,1.5,1350000000.0,1.73,21.70,3.20,5420000000.0,12.88,6110000000.0,4.46,44.11,42.13,1.5,3.57,91.70,8850000.0,3.00,2.00,7400000.0,N/A
237,N/A,N/A,hog,N/A,N/A,N/A,N/A,N/A,189.21,15.73,2.04,4.37,13.56,20.57,8.46,1.5,28.80,12880000000.0,17750000000.0,12.96,1.01,2.85,12.16,2.85,2440000000.0,1.5,844610000.0,3.88,1.20,0.80,631220000.0,2.99,5500000000.0,1.65,13.79,61.05,1.5,0.53,84.70,8830000.0,4.40,4.20,8140000.000000001,N/A
238,N/A,N/A,hon,N/A,N/A,N/A,N/A,N/A,48.23,19.42,2.00,4.57,10.52,14.47,8.02,1.5,51.38,81010000000.0,80620000000.0,15.33,1.69,2.00,11.94,2.00,11350000000.0,1.5,4240000000.0,5.33,1.00,1.20,9070000000.0,11.59,8680000000.0,1.50,22.57,103.51,1.5,0.17,81.90,5140000.0,2.00,0.70,4750000.0,N/A
239,N/A,N/A,hot,N/A,N/A,N/A,N/A,N/A,192.67,24.69,4.41,9.51,19.35,26.86,6.31,1.5,17.69,14440000000.0,16450000000.0,24.59,3.62,5.03,14.66,5.03,4280000000.0000005,1.5,643000000.0,3.41,82.80,2.70,935000000.0,5.45,2940000000.0,0.95,8.83,84.09,1.5,0.30,92.30,2950000.0,1.10,N/A,1810000.0,N/A
240,N/A,N/A,hov,N/A,N/A,N/A,N/A,N/A,N/A,1.92,0.25,N/A,14.79,5.41,3.42,1.5,14.64,543150000.0,2530000000.0,10.60,15.41,1.18,21.20,1.18,360380000.0,1.5,310180000.0,1.93,N/A,22.40,269280000.0,1.84,2120000000.0,4.97,1.81,3.71,1.5,10.00,47.60,15310000.0,9.00,12.90,14230000.0,N/A
241,N/A,N/A,hp,N/A,N/A,N/A,N/A,N/A,1.65,10.30,1.89,1.49,19.00,29.01,10.67,1.5,35.99,7450000000.0,7280000000.0,38.24,0.54,1.87,4.42,1.87,1710000000.0,1.5,734230000.0,6.72,17.20,18.80,251640000.0,2.34,81000000.0,2.70,45.72,69.22,1.5,2.95,94.40,9960000.0,4.60,9.40,10190000.0,N/A
242,N/A,N/A,hpq,N/A,N/A,N/A,N/A,N/A,70.85,12.04,0.52,2.15,4.50,8.04,5.38,1.5,59.10,57070000000.0,63210000000.0,8.22,3.12,0.57,4.83,0.57,26620000000.0,1.5,4950000000.0,2.61,4.10,4.70,12920000000.0,7.11,19060000000.0,1.13,14.55,31.40,1.5,0.07,79.50,22630000.0,1.30,1.20,22030000.0,N/A
243,N/A,N/A,hrb,N/A,N/A,N/A,N/A,N/A,95.76,13.83,2.66,7.76,19.30,31.63,16.73,1.5,12.16,8850000000.0,8260000000.0,N/A,N/A,2.47,6.84,2.47,1750000000.0,1.5,671000000.0,2.33,N/A,154.80,1690000000.0,6.14,1100000000.0,1.12,4.17,32.15,1.5,0.28,88.70,9260000.0,3.50,3.40,7850000.0,N/A
244,N/A,N/A,hrl,N/A,N/A,N/A,N/A,N/A,6.70,24.97,1.59,4.04,6.56,10.15,11.31,1.5,35.89,15160000000.0,14890000000.0,N/A,N/A,1.57,13.63,1.57,1560000000.0,1.5,621050000.0,2.30,12.00,6.80,527100000.0,2.00,250000000.0,2.40,14.13,57.42,1.5,49.31,32.70,4570000.0,4.40,3.40,4370000.0,N/A
245,N/A,N/A,hrs,N/A,N/A,N/A,N/A,N/A,91.15,15.65,1.65,4.52,10.84,17.30,11.07,1.5,47.18,8189999999.999999,9380000000.0,N/A,N/A,1.89,8.82,1.89,1700000000.0,1.5,536500000.0,5.03,2.40,1.40,469500000.0,4.51,1650000000.0,1.89,17.41,78.70,1.5,0.14,86.70,3860000.0,4.50,3.70,3500000.0,N/A
246,N/A,N/A,hsp,N/A,N/A,N/A,N/A,N/A,52.63,45.04,3.38,4.50,7.47,11.14,4.85,1.5,26.54,15030000000.0,15980000000.0,29.18,2.92,3.58,21.89,3.58,1590000000.0,1.5,333200000.0,1.95,6.90,3.90,802500000.0,4.69,1760000000.0,2.27,19.58,87.82,1.5,0.45,93.10,2210000.0,0.80,1.50,2069999.9999999998,N/A
247,N/A,N/A,hst,N/A,N/A,N/A,N/A,N/A,52.58,21.23,2.85,2.09,13.61,12.47,3.35,1.5,7.12,15520000000.0,18930000000.0,12.12,1.99,3.52,13.86,3.52,3320000000.0,1.5,732000000.0,0.97,106.50,1.80,684000000.0,0.90,3990000000.0,2.52,9.71,20.49,1.5,1.94,105.10,30100000.0,3.10,4.60,26960000.0,N/A
248,N/A,N/A,hsy,N/A,N/A,N/A,N/A,N/A,143.76,26.72,3.00,15.33,11.41,19.58,16.53,1.5,33.35,22250000000.0,23960000000.0,21.03,2.32,3.23,14.40,3.23,3340000000.0,1.5,846910000.0,3.77,8.80,2.70,471980000.0,2.14,2180000000.0,1.16,6.58,100.75,1.5,0.20,75.10,4470000.0,3.70,3.10,5440000.0,N/A
249,N/A,N/A,htz,N/A,N/A,N/A,N/A,N/A,588.85,27.92,0.89,3.44,3.21,14.38,4.05,1.5,25.51,9500000000.0,25230000000.0,N/A,N/A,2.34,13.45,2.34,5020000000.0,1.5,346200000.0,0.76,N/A,9.80,583300000.0,1.30,16320000000.0,1.19,6.22,21.22,1.5,1.82,94.10,31810000.0,4.10,7.20,28060000.0,N/A
250,N/A,N/A,hum,N/A,N/A,N/A,N/A,N/A,43.12,24.18,0.55,2.76,2.37,4.87,6.68,1.5,314.55,26630000000.0,21250000000.0,17.73,1.97,0.44,8.11,0.44,10330000000.0,1.5,1150000000.0,7.36,N/A,21.00,9530000000.0,63.72,4160000000.0,2.00,64.48,177.98,1.5,0.49,96.40,4160000.0,3.00,2.80,3540000.0,N/A
251,N/A,N/A,ibm,N/A,N/A,N/A,N/A,N/A,339.64,13.48,1.70,13.28,12.96,21.42,10.20,1.5,92.40,158590000000.0,190920000000.0,9.64,1.95,2.06,7.83,2.06,46410000000.0,1.5,15750000000.0,11.90,11.30,12.00,8480000000.0,8.58,40800000000.0,1.25,11.98,160.45,1.5,0.06,59.30,24320000.0,5.50,2.50,21210000.0,N/A
252,N/A,N/A,ice,N/A,N/A,N/A,N/A,N/A,34.16,26.75,8.59,2.11,31.73,51.13,1.49,1.5,27.12,26330000000.0,28770000000.0,16.04,1.07,9.30,15.38,9.30,4120000000.0,1.5,970000000.0,8.56,N/A,N/A,1850000000.0,16.10,4290000000.0,0.99,109.38,228.87,1.5,1.57,89.70,1420000.0,2.20,1.30,1510000.0,N/A
253,N/A,N/A,iff,N/A,N/A,N/A,N/A,N/A,61.89,23.20,3.06,6.22,13.42,19.47,11.01,1.5,38.16,9480000000.0,9940000000.0,19.56,2.09,3.22,14.44,3.22,1360000000.0,1.5,412140000.0,5.06,46.60,4.30,479260000.0,5.94,942320000.0,3.30,18.80,117.39,1.5,1.53,81.00,1600000.0,3.40,2.00,1540000.0,N/A
254,N/A,N/A,igt,N/A,N/A,N/A,N/A,N/A,151.70,21.72,2.22,3.66,10.35,21.97,6.63,1.5,7.95,4420000000.0,6030000000.0,N/A,N/A,3.06,9.91,3.06,1210000000.0,1.5,203700000.0,0.82,55.80,16.70,201600000.0,0.81,1810000000.0,2.51,4.80,17.77,1.5,0.59,89.80,2500000.0,1.00,1.00,2200000.0,N/A
255,N/A,N/A,intc,N/A,N/A,N/A,N/A,N/A,24.58,13.34,2.61,2.62,20.95,28.00,10.61,1.5,11.40,145920000000.0,145240000000.0,12.78,1.75,2.60,6.00,2.60,35610000000.0,1.5,11700000000.0,2.31,39.50,6.40,14400000000.0,3.04,13730000000.0,1.73,11.77,30.81,1.5,0.07,66.60,144490000.0,4.50,2.90,133330000.00000001,N/A
256,N/A,N/A,intu,N/A,N/A,N/A,N/A,N/A,21.20,35.56,5.90,11.66,17.57,26.74,15.37,1.5,16.11,27260000000.0,26390000000.0,N/A,N/A,5.76,18.85,5.76,3860000000.0,1.5,805000000.0,2.77,N/A,3.30,1370000000.0,4.94,499000000.0,1.22,8.38,98.50,1.5,4.91,91.40,7370000.0,4.30,2.70,7990000.0,N/A
257,N/A,N/A,ip,N/A,N/A,N/A,N/A,N/A,217.04,42.71,0.98,4.51,2.35,10.50,5.15,1.5,55.22,23120000000.0,32659999999.999996,12.42,0.98,1.38,8.41,1.38,7360000000.0,1.5,568000000.0,1.28,N/A,N/A,1880000000.0,4.45,11420000000.0,1.62,12.18,54.67,1.5,0.66,86.30,10860000.0,4.00,2.70,9950000.0,N/A
258,N/A,N/A,ipg,N/A,N/A,N/A,N/A,N/A,71.94,19.75,1.20,4.29,6.33,10.46,3.84,1.5,17.98,9120000000.0,9710000000.0,17.02,2.16,1.29,10.20,1.29,7540000000.0,1.5,477100000.0,1.12,60.00,4.00,1670000000.0,4.04,1730000000.0,1.05,5.11,22.12,1.5,1.82,97.30,6160000.0,1.80,1.50,6180000.0,N/A
259,N/A,N/A,ir,N/A,N/A,N/A,N/A,N/A,69.88,19.88,1.37,2.98,7.23,10.99,5.07,1.5,47.66,17780000000.0,20300000000.0,15.18,1.73,1.58,11.88,1.58,3910000000.0,1.5,897000000.0,3.40,435.60,4.60,1710000000.0,6.48,4219999999.9999995,1.56,22.48,67.53,1.5,0.42,83.70,3540000.0,2.20,1.40,2780000.0,N/A
260,N/A,N/A,irm,N/A,N/A,N/A,N/A,N/A,536.07,22.38,2.45,8.89,10.46,17.76,5.24,1.5,15.97,7800000000.0,12340000000.0,N/A,N/A,3.96,13.43,3.96,1770000000.0,1.5,326330000.0,1.66,72.90,1.30,125930000.0,0.60,4660000000.0,1.07,4.08,37.15,1.5,6.38,93.80,9790000.0,5.70,6.50,8760000.0,N/A
261,N/A,N/A,isrg,N/A,N/A,N/A,N/A,N/A,N/A,45.75,8.76,5.49,19.79,29.64,9.91,1.5,57.34,18600000000.0,17370000000.0,25.76,4.42,8.21,24.76,8.21,1410000000.0,1.5,418800000.0,11.11,11.70,6.10,1230000000.0,33.67,0.00,3.69,92.33,508.29,1.5,13.09,92.50,1210000.0,6.40,3.90,1150000.0,N/A
262,N/A,N/A,itw,N/A,N/A,N/A,N/A,N/A,109.28,13.27,2.53,5.42,20.34,19.96,9.60,1.5,36.06,36660000000.0,40130000000.0,16.66,1.46,2.77,11.82,2.77,5810000000.0,1.5,1890000000.0,7.28,10.30,1.40,3990000000.0,10.52,7460000000.0,2.29,17.81,96.61,1.5,0.74,77.10,9920000.0,5.90,3.40,8289999.999999999,N/A
263,N/A,N/A,ivz,N/A,N/A,N/A,N/A,N/A,72.58,17.56,3.32,2.05,19.20,25.60,4.14,1.5,11.83,17110000000.0,21790000000.0,12.94,1.27,4.23,15.49,4.23,5150000000.0,1.5,991500000.0,2.27,N/A,N/A,2060000000.0,4.80,6740000000.0,3.86,19.37,39.87,1.5,1.22,88.60,3860000.0,1.40,0.90,2950000.0,N/A
264,N/A,N/A,jbl,N/A,N/A,N/A,N/A,N/A,73.94,15.91,0.27,2.00,1.71,2.32,2.90,1.5,84.88,4480000000.0,5190000000.0,9.68,0.96,0.31,5.92,0.31,1030000000.0,1.5,58450000.0,1.45,N/A,20.40,966410000.0,4.99,1670000000.0,1.21,11.60,23.14,1.5,12.19,89.90,4430000.0,3.70,2.40,4810000.0,N/A
265,N/A,N/A,jci,N/A,N/A,N/A,N/A,N/A,66.73,26.90,0.76,3.01,2.92,5.66,4.85,1.5,64.67,32970000000.0,40310000000.0,12.29,1.18,0.94,11.99,0.94,6630000000.0,1.5,1490000000.0,1.87,8.10,0.90,193000000.0,0.29,7540000000.0,1.09,16.47,50.16,1.5,0.28,77.80,7280000.0,2.10,1.10,7830000.0,N/A
266,N/A,N/A,jcp,N/A,N/A,N/A,N/A,N/A,282.97,N/A,0.22,1.42,6.29,2.95,2.04,1.5,40.16,2780000000.0,6880000000.0,N/A,0.22,0.56,25.59,0.56,4260000000.0,1.5,771000000.0,2.53,N/A,2.90,1320000000.0,4.32,5420000000.0,1.93,6.28,9.13,1.5,0.75,67.70,92870000.0,5.80,32.80,92200000.0,N/A
267,N/A,N/A,jdsu,N/A,N/A,N/A,N/A,N/A,50.91,N/A,1.74,2.67,3.55,0.28,0.13,1.5,7.46,3020000000.0,2760000000.0,17.78,N/A,1.59,19.00,1.59,784300000.0,1.5,61700000.0,0.27,N/A,2.30,838700000.0,3.60,579300000.0,3.52,4.88,12.98,1.5,0.22,80.90,9480000.0,4.00,5.30,9050000.0,N/A
